pair_id,card_a,card_b,ground_truth,prediction,correct,adherence_score,order_score,combined_score,response_len,has_card_description,has_order_of_events,has_synergy_analysis,has_conclusion,has_final_score
Feed|Headbutt,Feed,Headbutt,0,1,0,1.0,1.0,1.0,1331,1,1,1,1,1
Feed|Dual Wield,Feed,Dual Wield,0,0,1,1.0,1.0,1.0,1518,1,1,1,1,1
Feed|Impervious,Feed,Impervious,0,1,0,1.0,1.0,1.0,1610,1,1,1,1,1
Feed|Barricade,Feed,Barricade,0,1,0,1.0,1.0,1.0,1449,1,1,1,1,1
Feed|Double Tap,Feed,Double Tap,0,0,1,1.0,1.0,1.0,1293,1,1,1,1,1
Feed|Flame Barrier,Feed,Flame Barrier,0,0,1,1.0,1.0,1.0,1512,1,1,1,1,1
Feed|Dark Embrace,Feed,Dark Embrace,0,1,0,1.0,1.0,1.0,1334,1,1,1,1,1
Feed|Defend,Feed,Defend,0,0,1,1.0,1.0,1.0,1165,1,1,1,1,1
Feed|Seeing Red,Feed,Seeing Red,0,0,1,1.0,1.0,1.0,1262,1,1,1,1,1
Feed|Warcry,Feed,Warcry,0,0,1,1.0,1.0,1.0,1644,1,1,1,1,1
Feed|Strike,Feed,Strike,0,1,0,1.0,1.0,1.0,1553,1,1,1,1,1
Feed|Battle Trance,Feed,Battle Trance,0,0,1,1.0,1.0,1.0,1263,1,1,1,1,1
Feed|Twin Strike,Feed,Twin Strike,0,1,0,1.0,1.0,1.0,1447,1,1,1,1,1
Feed|Berserk,Feed,Berserk,0,1,0,1.0,1.0,1.0,1425,1,1,1,1,1
Feed|Juggernaut,Feed,Juggernaut,0,0,1,1.0,1.0,1.0,1416,1,1,1,1,1
Feed|Perfected Strike,Feed,Perfected Strike,0,0,1,1.0,1.0,1.0,1566,1,1,1,1,1
Feed|Second Wind,Feed,Second Wind,0,0,1,1.0,1.0,1.0,1739,1,1,1,1,1
Uppercut|Armaments,Uppercut,Armaments,0,1,0,1.0,1.0,1.0,1632,1,1,1,1,1
Uppercut|Corruption,Uppercut,Corruption,0,0,1,1.0,1.0,1.0,1354,1,1,1,1,1
Uppercut|Havoc,Uppercut,Havoc,1,1,1,1.0,1.0,1.0,1911,1,1,1,1,1
Uppercut|Bash,Uppercut,Bash,1,1,1,1.0,1.0,1.0,1443,1,1,1,1,1
Uppercut|Feel No Pain,Uppercut,Feel No Pain,0,0,1,1.0,1.0,1.0,1581,1,1,1,1,1
Uppercut|Bludgeon,Uppercut,Bludgeon,1,1,1,1.0,1.0,1.0,1387,1,1,1,1,1
Uppercut|Combust,Uppercut,Combust,0,0,1,1.0,1.0,1.0,1859,1,1,1,1,1
Uppercut|Heavy Blade,Uppercut,Heavy Blade,1,1,1,1.0,1.0,1.0,1375,1,1,1,1,1
Uppercut|Immolate,Uppercut,Immolate,1,1,1,1.0,1.0,1.0,1545,1,1,1,1,1
Uppercut|Demon Form,Uppercut,Demon Form,0,0,1,1.0,1.0,1.0,1377,1,1,1,1,1
Uppercut|Evolve,Uppercut,Evolve,0,0,1,1.0,1.0,1.0,1536,1,1,1,1,1
Uppercut|Intimidate,Uppercut,Intimidate,0,1,0,1.0,1.0,1.0,1612,1,1,1,1,1
Uppercut|Rupture,Uppercut,Rupture,0,0,1,1.0,1.0,1.0,1180,1,1,1,1,1
Uppercut|Thunderclap,Uppercut,Thunderclap,1,1,1,1.0,1.0,1.0,1559,1,1,1,1,1
Uppercut|Flex,Uppercut,Flex,0,0,1,1.0,1.0,1.0,1360,1,1,1,1,1
Uppercut|Wild Strike,Uppercut,Wild Strike,1,1,1,1.0,1.0,1.0,1530,1,1,1,1,1
Uppercut|Body Slam,Uppercut,Body Slam,1,1,1,1.0,1.0,1.0,1449,1,1,1,1,1
Uppercut|Entrench,Uppercut,Entrench,0,0,1,1.0,1.0,1.0,1608,1,1,1,1,1
Uppercut|Spot Weakness,Uppercut,Spot Weakness,0,1,0,1.0,1.0,1.0,1605,1,1,1,1,1
Uppercut|Exhume,Uppercut,Exhume,0,0,1,1.0,1.0,1.0,1504,1,1,1,1,1
Uppercut|Hemokinesis,Uppercut,Hemokinesis,1,1,1,1.0,1.0,1.0,1421,1,1,1,1,1
Uppercut|Infernal Blade,Uppercut,Infernal Blade,1,1,1,1.0,1.0,1.0,1617,1,1,1,1,1
Uppercut|Shrug it Off,Uppercut,Shrug it Off,0,1,0,1.0,1.0,1.0,1584,1,1,1,1,1
Uppercut|Power Through,Uppercut,Power Through,0,-1,0,1.0,1.0,1.0,1497,1,1,1,1,1
Uppercut|Pummel,Uppercut,Pummel,1,1,1,1.0,1.0,1.0,1420,1,1,1,1,1
Uppercut|Disarm,Uppercut,Disarm,0,1,0,1.0,1.0,1.0,1384,1,1,1,1,1
Uppercut|Cleave,Uppercut,Cleave,1,1,1,1.0,1.0,1.0,1521,1,1,1,1,1
Uppercut|Whirlwind,Uppercut,Whirlwind,1,1,1,1.0,1.0,1.0,1551,1,1,1,1,1
Uppercut|Rampage,Uppercut,Rampage,1,1,1,1.0,1.0,1.0,1574,1,1,1,1,1
Uppercut|Dropkick,Uppercut,Dropkick,1,1,1,1.0,1.0,1.0,1309,1,1,1,1,1
Uppercut|Sentinel,Uppercut,Sentinel,0,0,1,1.0,1.0,1.0,1413,1,1,1,1,1
Uppercut|Searing Blow,Uppercut,Searing Blow,1,1,1,1.0,1.0,1.0,1468,1,1,1,1,1
Uppercut|True Grit,Uppercut,True Grit,0,0,1,1.0,1.0,1.0,1336,1,1,1,1,1
Uppercut|Brutality,Uppercut,Brutality,0,0,1,1.0,1.0,1.0,1424,1,1,1,1,1
Uppercut|Bloodletting,Uppercut,Bloodletting,0,0,1,1.0,1.0,1.0,1500,1,1,1,1,1
Uppercut|Reaper,Uppercut,Reaper,1,1,1,1.0,1.0,1.0,1697,1,1,1,1,1
Uppercut|Iron Wave,Uppercut,Iron Wave,1,1,1,1.0,1.0,1.0,1409,1,1,1,1,1
Uppercut|Sever Soul,Uppercut,Sever Soul,1,1,1,1.0,1.0,1.0,1375,1,1,1,1,1
Uppercut|Anger,Uppercut,Anger,1,1,1,1.0,1.0,1.0,1442,1,1,1,1,1
Uppercut|Sword Boomerang,Uppercut,Sword Boomerang,1,1,1,1.0,1.0,1.0,1356,1,1,1,1,1
Uppercut|Ghostly Armor,Uppercut,Ghostly Armor,0,0,1,1.0,1.0,1.0,1558,1,1,1,1,1
Uppercut|Clothesline,Uppercut,Clothesline,1,1,1,1.0,1.0,1.0,1738,1,1,1,1,1
Uppercut|Limit Break,Uppercut,Limit Break,0,0,1,1.0,1.0,1.0,1495,1,1,1,1,1
Uppercut|Clash,Uppercut,Clash,1,1,1,1.0,1.0,1.0,1246,1,1,1,1,1
Uppercut|Fire Breathing,Uppercut,Fire Breathing,0,0,1,1.0,1.0,1.0,1497,1,1,1,1,1
Uppercut|Fiend Fire,Uppercut,Fiend Fire,1,-1,0,1.0,1.0,1.0,1801,1,1,1,1,1
Uppercut|Shockwave,Uppercut,Shockwave,0,1,0,1.0,1.0,1.0,1747,1,1,1,1,1
Uppercut|Rage,Uppercut,Rage,0,0,1,1.0,1.0,1.0,1511,1,1,1,1,1
Uppercut|Offering,Uppercut,Offering,0,0,1,1.0,1.0,1.0,1854,1,1,1,1,1
Uppercut|Pommel Strike,Uppercut,Pommel Strike,1,1,1,1.0,1.0,1.0,1369,1,1,1,1,1
Uppercut|Carnage,Uppercut,Carnage,1,1,1,1.0,1.0,1.0,1258,1,1,1,1,1
Uppercut|Inflame,Uppercut,Inflame,0,0,1,1.0,1.0,1.0,1344,1,1,1,1,1
Uppercut|Burning Pact,Uppercut,Burning Pact,0,1,0,1.0,1.0,1.0,1661,1,1,1,1,1
Uppercut|Reckless Charge,Uppercut,Reckless Charge,1,1,1,1.0,1.0,1.0,1356,1,1,1,1,1
Uppercut|Blood for Blood,Uppercut,Blood for Blood,1,1,1,1.0,1.0,1.0,1399,1,1,1,1,1
Uppercut|Metallicize,Uppercut,Metallicize,0,0,1,1.0,1.0,1.0,1572,1,1,1,1,1
Uppercut|Feed,Uppercut,Feed,1,1,1,1.0,1.0,1.0,1699,1,1,1,1,1
Uppercut|Uppercut,Uppercut,Uppercut,1,1,1,1.0,1.0,1.0,1796,1,1,1,1,1
Uppercut|Headbutt,Uppercut,Headbutt,1,1,1,1.0,1.0,1.0,1501,1,1,1,1,1
Uppercut|Dual Wield,Uppercut,Dual Wield,0,1,0,1.0,1.0,1.0,1480,1,1,1,1,1
Uppercut|Impervious,Uppercut,Impervious,0,0,1,1.0,1.0,1.0,1323,1,1,1,1,1
Uppercut|Barricade,Uppercut,Barricade,0,0,1,1.0,1.0,1.0,1344,1,1,1,1,1
Uppercut|Double Tap,Uppercut,Double Tap,0,1,0,1.0,1.0,1.0,1679,1,1,1,1,1
Uppercut|Flame Barrier,Uppercut,Flame Barrier,0,1,0,1.0,1.0,1.0,1718,1,1,1,1,1
Uppercut|Dark Embrace,Uppercut,Dark Embrace,0,0,1,1.0,1.0,1.0,1417,1,1,1,1,1
Uppercut|Defend,Uppercut,Defend,0,1,0,1.0,1.0,1.0,1379,1,1,1,1,1
Uppercut|Seeing Red,Uppercut,Seeing Red,0,0,1,1.0,1.0,1.0,1385,1,1,1,1,1
Uppercut|Warcry,Uppercut,Warcry,0,0,1,1.0,1.0,1.0,1874,1,1,1,1,1
Uppercut|Strike,Uppercut,Strike,1,1,1,1.0,1.0,1.0,1380,1,1,1,1,1
Uppercut|Battle Trance,Uppercut,Battle Trance,0,0,1,1.0,1.0,1.0,1592,1,1,1,1,1
Uppercut|Twin Strike,Uppercut,Twin Strike,1,1,1,1.0,1.0,1.0,1458,1,1,1,1,1
Uppercut|Berserk,Uppercut,Berserk,0,1,0,1.0,1.0,1.0,1555,1,1,1,1,1
Uppercut|Juggernaut,Uppercut,Juggernaut,0,0,1,1.0,1.0,1.0,1401,1,1,1,1,1
Uppercut|Perfected Strike,Uppercut,Perfected Strike,1,1,1,1.0,1.0,1.0,1695,1,1,1,1,1
Uppercut|Second Wind,Uppercut,Second Wind,0,0,1,1.0,1.0,1.0,1727,1,1,1,1,1
Headbutt|Armaments,Headbutt,Armaments,0,0,1,1.0,1.0,1.0,1528,1,1,1,1,1
Headbutt|Corruption,Headbutt,Corruption,0,0,1,1.0,1.0,1.0,1444,1,1,1,1,1
Headbutt|Havoc,Headbutt,Havoc,1,1,1,1.0,1.0,1.0,1268,1,1,1,1,1
Headbutt|Bash,Headbutt,Bash,0,1,0,1.0,1.0,1.0,1563,1,1,1,1,1
Headbutt|Feel No Pain,Headbutt,Feel No Pain,0,0,1,1.0,1.0,1.0,1243,1,1,1,1,1
Headbutt|Bludgeon,Headbutt,Bludgeon,0,0,1,1.0,1.0,1.0,1461,1,1,1,1,1
Headbutt|Combust,Headbutt,Combust,0,0,1,1.0,1.0,1.0,1568,1,1,1,1,1
Headbutt|Heavy Blade,Headbutt,Heavy Blade,0,1,0,1.0,1.0,1.0,1512,1,1,1,1,1
Headbutt|Immolate,Headbutt,Immolate,0,1,0,1.0,1.0,1.0,1498,1,1,1,1,1
Headbutt|Demon Form,Headbutt,Demon Form,0,1,0,1.0,1.0,1.0,1583,1,1,1,1,1
Headbutt|Evolve,Headbutt,Evolve,0,1,0,1.0,1.0,1.0,1406,1,1,1,1,1
Headbutt|Intimidate,Headbutt,Intimidate,0,0,1,1.0,1.0,1.0,1618,1,1,1,1,1
Headbutt|Rupture,Headbutt,Rupture,0,0,1,1.0,1.0,1.0,1373,1,1,1,1,1
Headbutt|Thunderclap,Headbutt,Thunderclap,0,0,1,1.0,1.0,1.0,1695,1,1,1,1,1
Headbutt|Flex,Headbutt,Flex,0,0,1,1.0,1.0,1.0,1699,1,1,1,1,1
Headbutt|Wild Strike,Headbutt,Wild Strike,0,-1,0,1.0,1.0,1.0,1764,1,1,1,1,1
Headbutt|Body Slam,Headbutt,Body Slam,0,0,1,1.0,1.0,1.0,1621,1,1,1,1,1
Headbutt|Entrench,Headbutt,Entrench,0,0,1,1.0,1.0,1.0,1300,1,1,1,1,1
Headbutt|Spot Weakness,Headbutt,Spot Weakness,1,1,1,1.0,1.0,1.0,1573,1,1,1,1,1
Headbutt|Exhume,Headbutt,Exhume,0,0,1,1.0,1.0,1.0,1502,1,1,1,1,1
Headbutt|Hemokinesis,Headbutt,Hemokinesis,0,0,1,1.0,1.0,1.0,1497,1,1,1,1,1
Headbutt|Infernal Blade,Headbutt,Infernal Blade,0,0,1,1.0,1.0,1.0,1752,1,1,1,1,1
Headbutt|Shrug it Off,Headbutt,Shrug it Off,1,1,1,1.0,1.0,1.0,1304,1,1,1,1,1
Headbutt|Power Through,Headbutt,Power Through,0,-1,0,1.0,1.0,1.0,1398,1,1,1,1,1
Headbutt|Pummel,Headbutt,Pummel,0,0,1,1.0,1.0,1.0,1337,1,1,1,1,1
Headbutt|Disarm,Headbutt,Disarm,0,0,1,1.0,1.0,1.0,1482,1,1,1,1,1
Headbutt|Cleave,Headbutt,Cleave,0,0,1,1.0,1.0,1.0,1339,1,1,1,1,1
Headbutt|Whirlwind,Headbutt,Whirlwind,0,1,0,1.0,1.0,1.0,1477,1,1,1,1,1
Headbutt|Rampage,Headbutt,Rampage,0,1,0,1.0,1.0,1.0,1508,1,1,1,1,1
Headbutt|Dropkick,Headbutt,Dropkick,1,0,0,1.0,1.0,1.0,1451,1,1,1,1,1
Headbutt|Sentinel,Headbutt,Sentinel,0,0,1,1.0,1.0,1.0,1351,1,1,1,1,1
Headbutt|Searing Blow,Headbutt,Searing Blow,0,1,0,1.0,1.0,1.0,1371,1,1,1,1,1
Headbutt|True Grit,Headbutt,True Grit,0,0,1,1.0,1.0,1.0,1567,1,1,1,1,1
Headbutt|Brutality,Headbutt,Brutality,0,0,1,1.0,1.0,1.0,1435,1,1,1,1,1
Headbutt|Bloodletting,Headbutt,Bloodletting,0,0,1,1.0,1.0,1.0,1342,1,1,1,1,1
Headbutt|Reaper,Headbutt,Reaper,0,0,1,1.0,1.0,1.0,1711,1,1,1,1,1
Headbutt|Iron Wave,Headbutt,Iron Wave,0,0,1,1.0,1.0,1.0,1430,1,1,1,1,1
Headbutt|Sever Soul,Headbutt,Sever Soul,0,0,1,1.0,1.0,1.0,1708,1,1,1,1,1
Headbutt|Anger,Headbutt,Anger,0,0,1,1.0,1.0,1.0,1442,1,1,1,1,1
Headbutt|Sword Boomerang,Headbutt,Sword Boomerang,0,1,0,1.0,1.0,1.0,1593,1,1,1,1,1
Headbutt|Ghostly Armor,Headbutt,Ghostly Armor,0,0,1,1.0,1.0,1.0,1307,1,1,1,1,1
Headbutt|Clothesline,Headbutt,Clothesline,0,0,1,1.0,1.0,1.0,1603,1,1,1,1,1
Headbutt|Limit Break,Headbutt,Limit Break,0,0,1,1.0,1.0,1.0,1367,1,1,1,1,1
Headbutt|Clash,Headbutt,Clash,0,1,0,1.0,1.0,1.0,1575,1,1,1,1,1
Headbutt|Fire Breathing,Headbutt,Fire Breathing,1,1,1,1.0,1.0,1.0,1519,1,1,1,1,1
Headbutt|Fiend Fire,Headbutt,Fiend Fire,0,0,1,1.0,1.0,1.0,1818,1,1,1,1,1
Headbutt|Shockwave,Headbutt,Shockwave,0,1,0,1.0,1.0,1.0,1573,1,1,1,1,1
Headbutt|Rage,Headbutt,Rage,0,0,1,1.0,1.0,1.0,1410,1,1,1,1,1
Headbutt|Offering,Headbutt,Offering,1,1,1,1.0,1.0,1.0,1690,1,1,1,1,1
Headbutt|Pommel Strike,Headbutt,Pommel Strike,1,1,1,1.0,1.0,1.0,1586,1,1,1,1,1
Headbutt|Carnage,Headbutt,Carnage,0,0,1,1.0,1.0,1.0,1607,1,1,1,1,1
Headbutt|Inflame,Headbutt,Inflame,0,1,0,1.0,1.0,1.0,1352,1,1,1,1,1
Headbutt|Burning Pact,Headbutt,Burning Pact,1,0,0,1.0,1.0,1.0,1570,1,1,1,1,1
Headbutt|Reckless Charge,Headbutt,Reckless Charge,0,-1,0,1.0,1.0,1.0,1387,1,1,1,1,1
Headbutt|Blood for Blood,Headbutt,Blood for Blood,0,0,1,1.0,1.0,1.0,1581,1,1,1,1,1
Headbutt|Metallicize,Headbutt,Metallicize,0,0,1,1.0,1.0,1.0,1536,1,1,1,1,1
Headbutt|Feed,Headbutt,Feed,1,1,1,1.0,1.0,1.0,1623,1,1,1,1,1
Headbutt|Uppercut,Headbutt,Uppercut,0,0,1,1.0,1.0,1.0,1812,1,1,1,1,1
Headbutt|Headbutt,Headbutt,Headbutt,0,1,0,1.0,1.0,1.0,1344,1,1,1,1,1
Headbutt|Dual Wield,Headbutt,Dual Wield,0,1,0,1.0,1.0,1.0,1232,1,1,1,1,1
Headbutt|Impervious,Headbutt,Impervious,0,0,1,1.0,1.0,1.0,1355,1,1,1,1,1
Headbutt|Barricade,Headbutt,Barricade,0,1,0,1.0,1.0,1.0,1499,1,1,1,1,1
Headbutt|Double Tap,Headbutt,Double Tap,0,0,1,1.0,1.0,1.0,1241,1,1,1,1,1
Headbutt|Flame Barrier,Headbutt,Flame Barrier,0,0,1,1.0,1.0,1.0,1597,1,1,1,1,1
Headbutt|Dark Embrace,Headbutt,Dark Embrace,0,0,1,1.0,1.0,1.0,1409,1,1,1,1,1
Headbutt|Defend,Headbutt,Defend,0,0,1,1.0,1.0,1.0,1257,1,1,1,1,1
Headbutt|Seeing Red,Headbutt,Seeing Red,0,0,1,1.0,1.0,1.0,1489,1,1,1,1,1
Headbutt|Warcry,Headbutt,Warcry,1,1,1,1.0,1.0,1.0,1457,1,1,1,1,1
Headbutt|Strike,Headbutt,Strike,0,1,0,1.0,1.0,1.0,1270,1,1,1,1,1
Headbutt|Battle Trance,Headbutt,Battle Trance,1,1,1,1.0,1.0,1.0,1468,1,1,1,1,1
Headbutt|Twin Strike,Headbutt,Twin Strike,0,1,0,1.0,1.0,1.0,1455,1,1,1,1,1
Headbutt|Berserk,Headbutt,Berserk,0,1,0,1.0,1.0,1.0,1529,1,1,1,1,1
Headbutt|Juggernaut,Headbutt,Juggernaut,0,0,1,1.0,1.0,1.0,1397,1,1,1,1,1
Headbutt|Perfected Strike,Headbutt,Perfected Strike,0,0,1,1.0,1.0,1.0,1528,1,1,1,1,1
Headbutt|Second Wind,Headbutt,Second Wind,0,0,1,1.0,1.0,1.0,1473,1,1,1,1,1
Dual Wield|Armaments,Dual Wield,Armaments,0,1,0,1.0,1.0,1.0,1352,1,1,1,1,1
Dual Wield|Corruption,Dual Wield,Corruption,0,0,1,1.0,1.0,1.0,1405,1,1,1,1,1
Dual Wield|Havoc,Dual Wield,Havoc,0,0,1,1.0,1.0,1.0,1513,1,1,1,1,1
Dual Wield|Bash,Dual Wield,Bash,0,1,0,1.0,1.0,1.0,1305,1,1,1,1,1
Dual Wield|Feel No Pain,Dual Wield,Feel No Pain,0,0,1,1.0,1.0,1.0,1433,1,1,1,1,1
Dual Wield|Bludgeon,Dual Wield,Bludgeon,0,1,0,1.0,1.0,1.0,1181,1,1,1,1,1
Dual Wield|Combust,Dual Wield,Combust,0,0,1,1.0,1.0,1.0,1693,1,1,1,1,1
Dual Wield|Heavy Blade,Dual Wield,Heavy Blade,0,1,0,1.0,1.0,1.0,1388,1,1,1,1,1
Dual Wield|Immolate,Dual Wield,Immolate,0,1,0,1.0,1.0,1.0,1256,1,1,1,1,1
Dual Wield|Demon Form,Dual Wield,Demon Form,0,1,0,1.0,1.0,1.0,1360,1,1,1,1,1
Dual Wield|Evolve,Dual Wield,Evolve,0,0,1,1.0,1.0,1.0,1443,1,1,1,1,1
Dual Wield|Intimidate,Dual Wield,Intimidate,0,0,1,1.0,1.0,1.0,1385,1,1,1,1,1
Dual Wield|Rupture,Dual Wield,Rupture,0,0,1,1.0,1.0,1.0,1232,1,1,1,1,1
Dual Wield|Thunderclap,Dual Wield,Thunderclap,0,1,0,1.0,1.0,1.0,1411,1,1,1,1,1
Dual Wield|Flex,Dual Wield,Flex,0,1,0,1.0,1.0,1.0,1517,1,1,1,1,1
Dual Wield|Wild Strike,Dual Wield,Wild Strike,0,1,0,1.0,1.0,1.0,1353,1,1,1,1,1
Dual Wield|Body Slam,Dual Wield,Body Slam,0,0,1,1.0,1.0,1.0,1544,1,1,1,1,1
Dual Wield|Entrench,Dual Wield,Entrench,0,0,1,1.0,1.0,1.0,1331,1,1,1,1,1
Dual Wield|Spot Weakness,Dual Wield,Spot Weakness,0,1,0,1.0,1.0,1.0,1664,1,1,1,1,1
Dual Wield|Exhume,Dual Wield,Exhume,0,0,1,1.0,1.0,1.0,1647,1,1,1,1,1
Dual Wield|Hemokinesis,Dual Wield,Hemokinesis,0,1,0,1.0,1.0,1.0,1218,1,1,1,1,1
Dual Wield|Infernal Blade,Dual Wield,Infernal Blade,0,1,0,1.0,1.0,1.0,1383,1,1,1,1,1
Dual Wield|Shrug it Off,Dual Wield,Shrug it Off,0,0,1,1.0,1.0,1.0,1259,1,1,1,1,1
Dual Wield|Power Through,Dual Wield,Power Through,0,0,1,1.0,1.0,1.0,1189,1,1,1,1,1
Dual Wield|Pummel,Dual Wield,Pummel,0,1,0,1.0,1.0,1.0,1225,1,1,1,1,1
Dual Wield|Disarm,Dual Wield,Disarm,0,0,1,1.0,1.0,1.0,1238,1,1,1,1,1
Dual Wield|Cleave,Dual Wield,Cleave,0,1,0,1.0,1.0,1.0,1180,1,1,1,1,1
Dual Wield|Whirlwind,Dual Wield,Whirlwind,0,1,0,1.0,1.0,1.0,1481,1,1,1,1,1
Dual Wield|Rampage,Dual Wield,Rampage,0,1,0,1.0,1.0,1.0,1649,1,1,1,1,1
Dual Wield|Dropkick,Dual Wield,Dropkick,0,1,0,1.0,1.0,1.0,1237,1,1,1,1,1
Dual Wield|Sentinel,Dual Wield,Sentinel,0,0,1,1.0,1.0,1.0,1365,1,1,1,1,1
Dual Wield|Searing Blow,Dual Wield,Searing Blow,0,1,0,1.0,1.0,1.0,1226,1,1,1,1,1
Dual Wield|True Grit,Dual Wield,True Grit,0,0,1,1.0,1.0,1.0,1475,1,1,1,1,1
Dual Wield|Brutality,Dual Wield,Brutality,0,0,1,1.0,1.0,1.0,1157,1,1,1,1,1
Dual Wield|Bloodletting,Dual Wield,Bloodletting,1,0,0,1.0,1.0,1.0,1257,1,1,1,1,1
Dual Wield|Reaper,Dual Wield,Reaper,0,1,0,1.0,1.0,1.0,1715,1,1,1,1,1
Dual Wield|Iron Wave,Dual Wield,Iron Wave,0,1,0,1.0,1.0,1.0,1338,1,1,1,1,1
Dual Wield|Sever Soul,Dual Wield,Sever Soul,0,-1,0,1.0,1.0,1.0,1704,1,1,1,1,1
Dual Wield|Anger,Dual Wield,Anger,0,1,0,1.0,1.0,1.0,1271,1,1,1,1,1
Dual Wield|Sword Boomerang,Dual Wield,Sword Boomerang,0,1,0,1.0,1.0,1.0,1360,1,1,1,1,1
Dual Wield|Ghostly Armor,Dual Wield,Ghostly Armor,0,0,1,1.0,1.0,1.0,1368,1,1,1,1,1
Dual Wield|Clothesline,Dual Wield,Clothesline,0,1,0,1.0,1.0,1.0,1423,1,1,1,1,1
Dual Wield|Limit Break,Dual Wield,Limit Break,0,1,0,1.0,1.0,1.0,1497,1,1,1,1,1
Dual Wield|Clash,Dual Wield,Clash,0,1,0,1.0,1.0,1.0,1703,1,1,1,1,1
Dual Wield|Fire Breathing,Dual Wield,Fire Breathing,0,0,1,1.0,1.0,1.0,1448,1,1,1,1,1
Dual Wield|Fiend Fire,Dual Wield,Fiend Fire,-1,1,0,1.0,1.0,1.0,1464,1,1,1,1,1
Dual Wield|Shockwave,Dual Wield,Shockwave,0,1,0,1.0,1.0,1.0,1624,1,1,1,1,1
Dual Wield|Rage,Dual Wield,Rage,0,1,0,1.0,1.0,1.0,1422,1,1,1,1,1
Dual Wield|Offering,Dual Wield,Offering,1,1,1,1.0,1.0,1.0,1536,1,1,1,1,1
Dual Wield|Pommel Strike,Dual Wield,Pommel Strike,0,1,0,1.0,1.0,1.0,1491,1,1,1,1,1
Dual Wield|Carnage,Dual Wield,Carnage,1,0,0,1.0,1.0,1.0,1589,1,1,1,1,1
Dual Wield|Inflame,Dual Wield,Inflame,0,0,1,1.0,1.0,1.0,1389,1,1,1,1,1
Dual Wield|Burning Pact,Dual Wield,Burning Pact,0,0,1,1.0,1.0,1.0,1489,1,1,1,1,1
Dual Wield|Reckless Charge,Dual Wield,Reckless Charge,0,1,0,1.0,1.0,1.0,1243,1,1,1,1,1
Dual Wield|Blood for Blood,Dual Wield,Blood for Blood,0,1,0,1.0,1.0,1.0,1476,1,1,1,1,1
Dual Wield|Metallicize,Dual Wield,Metallicize,0,0,1,1.0,1.0,1.0,1498,1,1,1,1,1
Dual Wield|Feed,Dual Wield,Feed,0,1,0,1.0,1.0,1.0,1499,1,1,1,1,1
Dual Wield|Uppercut,Dual Wield,Uppercut,0,0,1,1.0,1.0,1.0,1495,1,1,1,1,1
Dual Wield|Headbutt,Dual Wield,Headbutt,1,1,1,1.0,1.0,1.0,1475,1,1,1,1,1
Dual Wield|Dual Wield,Dual Wield,Dual Wield,0,1,0,1.0,1.0,1.0,1355,1,1,1,1,1
Dual Wield|Impervious,Dual Wield,Impervious,0,0,1,1.0,1.0,1.0,1185,1,1,1,1,1
Dual Wield|Barricade,Dual Wield,Barricade,0,0,1,1.0,1.0,1.0,1477,1,1,1,1,1
Dual Wield|Double Tap,Dual Wield,Double Tap,0,1,0,1.0,1.0,1.0,1109,1,1,1,1,1
Dual Wield|Flame Barrier,Dual Wield,Flame Barrier,0,0,1,1.0,1.0,1.0,1429,1,1,1,1,1
Dual Wield|Dark Embrace,Dual Wield,Dark Embrace,0,0,1,1.0,1.0,1.0,1162,1,1,1,1,1
Dual Wield|Defend,Dual Wield,Defend,0,0,1,1.0,1.0,1.0,1087,1,1,1,1,1
Dual Wield|Seeing Red,Dual Wield,Seeing Red,1,0,0,1.0,1.0,1.0,1390,1,1,1,1,1
Dual Wield|Warcry,Dual Wield,Warcry,1,0,0,1.0,1.0,1.0,1481,1,1,1,1,1
Dual Wield|Strike,Dual Wield,Strike,0,1,0,1.0,1.0,1.0,1206,1,1,1,1,1
Dual Wield|Battle Trance,Dual Wield,Battle Trance,0,0,1,1.0,1.0,1.0,1439,1,1,1,1,1
Dual Wield|Twin Strike,Dual Wield,Twin Strike,0,1,0,1.0,1.0,1.0,1310,1,1,1,1,1
Dual Wield|Berserk,Dual Wield,Berserk,0,0,1,1.0,1.0,1.0,1409,1,1,1,1,1
Dual Wield|Juggernaut,Dual Wield,Juggernaut,0,0,1,1.0,1.0,1.0,1441,1,1,1,1,1
Dual Wield|Perfected Strike,Dual Wield,Perfected Strike,0,1,0,1.0,1.0,1.0,1590,1,1,1,1,1
Dual Wield|Second Wind,Dual Wield,Second Wind,1,0,0,1.0,1.0,1.0,1872,1,1,1,1,1
Impervious|Armaments,Impervious,Armaments,0,1,0,1.0,1.0,1.0,1199,1,1,1,1,1
Impervious|Corruption,Impervious,Corruption,0,0,1,1.0,1.0,1.0,1262,1,1,1,1,1
Impervious|Havoc,Impervious,Havoc,0,0,1,1.0,1.0,1.0,1436,1,1,1,1,1
Impervious|Bash,Impervious,Bash,0,0,1,1.0,1.0,1.0,1212,1,1,1,1,1
Impervious|Feel No Pain,Impervious,Feel No Pain,0,1,0,1.0,1.0,1.0,1072,1,1,1,1,1
Impervious|Bludgeon,Impervious,Bludgeon,0,0,1,1.0,1.0,1.0,1254,1,1,1,1,1
Impervious|Combust,Impervious,Combust,0,0,1,1.0,1.0,1.0,1499,1,1,1,1,1
Impervious|Heavy Blade,Impervious,Heavy Blade,0,0,1,1.0,1.0,1.0,1532,1,1,1,1,1
Impervious|Immolate,Impervious,Immolate,0,0,1,1.0,1.0,1.0,1395,1,1,1,1,1
